id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
195674,"Large Zilker Home, Downtown- SOCO-ACL!",951551,Lori,,78704,30.25775,-97.76703,Entire home/apt,750,2,38,2022-04-24,0.34,1,292,7,
517430,Elegant Upper Level Home Apartment Minutes from Downtown,2546775,Rice,,78705,30.29961,-97.73449,Entire home/apt,123,2,144,2022-06-06,1.37,1,95,30,
522136,Downtown Oasis - Quiet Retreat!,2567934,Alexis,,78701,30.27936,-97.74362,Entire home/apt,116,3,445,2022-06-05,3.66,1,85,37,
202187,South Congress Studio Apartment,989596,John,,78704,30.24867,-97.74678,Entire home/apt,98,1,877,2022-05-22,6.73,2,261,87,
202753,Parkside Loft - Entire bottom floor of the house.,729047,Tracy,,78703,30.276272,-97.757103,Private room,200,3,14,2022-05-31,0.28,1,36,4,
525231,"Brentwood Guest House, Central , Fenced Yard",2507231,Kris,,78757,30.34024,-97.73739,Entire home/apt,140,2,88,2022-05-15,0.74,1,140,13,
860402,Austin Downtown Urban Oasis - 2 br 1 1/2 bath,4506424,Abigail,,78701,30.26986,-97.7485,Entire home/apt,130,30,9,2021-10-26,0.09,1,246,2,
207054,Keep Austin Lovely in 2BR/1Ba Mid-Century Home!,1018853,Merri Gale & Donald,,78741,30.24434,-97.73069,Entire home/apt,201,3,185,2022-06-05,1.43,1,84,36,
867806,Beautiful Allandale Flat,245617,Peter,,78756,30.33229,-97.74462,Entire home/apt,85,30,4,2019-06-15,0.05,2,191,0,
208897,"Heart of east Austin–unique, bright, private haven",1029071,Suzanne,,78702,30.263203,-97.699829,Entire home/apt,233,3,120,2022-05-30,1.20,1,103,26,
528338,Suite Spot (Zilker),2595932,Amber,,78704,30.2619,-97.76328,Entire home/apt,99,4,490,2022-05-23,4.03,1,15,32,
540377,Beautiful SoCo House near downtown,989596,John,,78704,30.24852,-97.74502,Entire home/apt,255,3,7,2020-03-21,0.06,2,0,0,
210834,Luxe Cottage- steps to SoCo and Lady Bird Lake,1039968,Megan,,78704,30.251596,-97.742783,Entire home/apt,382,3,8,2022-05-30,0.07,1,334,5,
542124,Designer Oasis-East Central Austin,2457470,Sharon,,78702,30.27514,-97.71954,Private room,105,2,45,2022-05-30,0.40,1,227,20,
218402,New to Austin?  Perfect WFH Suite!,1129520,Paulette,,78754,30.36145,-97.64397,Private room,29,28,26,2022-04-23,0.20,1,261,2,
560094,"Safe Stay/Downtown, Zilker, ACL,HotTub",4335991,Karen,,78704,30.2478,-97.786,Entire home/apt,393,2,81,2022-05-29,0.69,2,346,21,
577499,Sunny Zilker Neighborhood Studio,2839795,Margo,,78704,30.25881,-97.76377,Entire home/apt,98,2,463,2022-04-04,3.92,1,0,46,
870943,Zilker cabin and 200 yr Live Oak! Nature! Hike!,2791060,Neal,,78704,30.2499,-97.77982,Entire home/apt,92,28,10,2022-05-10,0.11,2,209,6,
878464,SXSW Haven: Bungalow in the Heart of East Austin,4160337,Amenity,,78702,30.27787,-97.71919,Entire home/apt,500,2,3,2019-03-14,0.03,1,0,0,
879070,Harmony House (1 room w/ 2 beds) Central Austin,582827,Troy,,78731,30.32095,-97.75126,Private room,98,30,167,2020-03-08,1.49,2,177,0,
219168,SOCO Living,1134580,Kalu,,78704,30.24519,-97.74486,Entire home/apt,250,2,8,2016-10-09,0.06,1,0,0,
222986,Circa 1899 Luxe Spa House - Walk DT,1157982,Lyon,,78702,30.25753,-97.7313,Entire home/apt,500,20,53,2017-10-01,0.41,4,271,0,
883802,"Urban Homestead, 5 minutes to downtown",880571,Angel,,78702,30.27188,-97.72466,Private room,81,2,361,2022-05-23,3.18,5,68,48,
883970,"Modern Apt in SOCO, dog & elec car friendly",4681431,Susan,,78704,30.24563,-97.7484,Entire home/apt,149,2,23,2022-06-04,0.28,1,180,6,
587572,Austin Getaway,7976770,Andrew,,78704,30.24546,-97.76627,Entire home/apt,112,2,182,2022-05-23,1.54,1,250,20,
224603,Modern Studio Loft,1169129,David And Kristy,,78751,30.30732,-97.72782,Entire home/apt,112,30,114,2022-05-05,0.87,1,22,5,
592958,SOCO Beautiful Bungalow to Experience ATX!!,2927288,Tracy,,78704,30.24373,-97.75394,Entire home/apt,652,1,70,2022-05-22,0.62,2,357,24,
890163,Modern Crash Pad on Holly St.,4725234,Roman,,78702,30.25233,-97.72403,Entire home/apt,159,2,238,2022-05-30,2.58,2,70,53,
227372,The Iconic Allen's Boots Clubhouse!,51183342,Hunter,,78704,30.247942,-97.749763,Entire home/apt,845,1,233,2022-05-22,1.87,4,197,29,
890680,Lovely 3/2 House in Barton Hills,3757314,Kathy,,78704,30.25259,-97.78249,Entire home/apt,750,2,4,2017-05-21,0.04,1,363,0,
602877,Stylish Furnished Condo with Pool,1280071,Alexis,,78757,30.35992,-97.7331,Entire home/apt,75,30,5,2019-08-31,0.05,1,135,0,
603084,"Modern, Spacious 3/2/2 South Austin",1282837,Joseph,,78745,30.20451,-97.7971,Entire home/apt,191,30,93,2022-05-20,0.80,2,218,6,
233930,The Treehouse 1930's Hyde Park Home,578211,Pete,,78751,30.30289,-97.72961,Entire home/apt,165,20,96,2022-05-24,0.75,9,206,15,
238657,Hill House in Wonderful Bouldin!,1250939,Kerry,,78704,30.252,-97.75628,Entire home/apt,182,2,151,2022-05-31,1.79,4,224,33,
607536,Mid-Century Modern East Austin- 2 Rooms in a house,2546033,Adam,,78723,30.30308,-97.67689,Private room,111,2,140,2022-05-01,1.18,1,269,17,
240541,Stay in the Birdhouse! East/Downtow,1246229,Elizabeth,,78702,30.25424,-97.72587,Entire home/apt,52,1,633,2022-06-04,5.05,1,34,75,
247770,Lovely House In Hip East Austin,1298575,Gloria,,78723,30.30339,-97.68465,Entire home/apt,175,2,1,2012-03-13,0.01,1,0,0,
609427,Studio on funky S 3rd St. near SOCO,10615,Simon And Sylvia,,78704,30.24492,-97.76119,Entire home/apt,120,30,56,2022-04-15,0.47,1,155,4,
248515,Cute Eastside Bungalow -  Perfect Austin Base,1208485,Caitlin,,78702,30.25572,-97.72874,Entire home/apt,293,2,148,2022-05-24,1.19,2,75,47,
609618,Clean Room & Own Bath in 50's home,2989106,Janet,,78722,30.29991,-97.71398,Private room,70,2,28,2019-12-09,0.24,1,110,0,
892124,Modern S. Austin Garage Apartment,4740421,Dan & Erin,,78704,30.247586093903987,-97.77107491631352,Entire home/apt,140,2,185,2022-05-28,1.64,1,89,28,
893630,Gorgeous Garden St. House near Downtown- Nice!,3566686,Sandy,,78702,30.25264,-97.72013,Entire home/apt,255,3,60,2022-06-08,0.78,2,22,14,
252804,"» 3 bed, sleeps 5, 2 miles to DT",1327500,Brooks,,78704,30.23254,-97.75479,Entire home/apt,100,30,94,2021-09-24,0.73,1,123,2,
620532,French Place Studio,806961,Jim,,78722,30.29087,-97.71979,Entire home/apt,60,30,20,2022-05-07,0.17,1,92,4,
622495,The Blue Dahlia--close to Downtown!,12409,Flip,,78705,30.28714,-97.75258,Entire home/apt,70,30,31,2021-09-30,0.27,2,142,1,
628034,Charming Vintage Craftsman - East Downtown,2436512,Crystal,,78702,30.27191,-97.71989,Entire home/apt,179,1,585,2022-06-02,4.92,6,244,77,
271052,Clean & Comfy South Austin Condo!,1418696,Kelsey,,78704,30.25367,-97.77253,Entire home/apt,329,3,39,2022-06-07,0.31,1,349,13,
277028,One of a kind stay In the Heart of ATX,746455,Michael,,78703,30.28332,-97.76272,Entire home/apt,292,1,108,2022-05-30,0.84,4,234,31,
632659,Central/East Maple Guest House,3147504,Michelle,,78722,30.28273,-97.71702,Entire home/apt,225,2,379,2022-05-27,3.26,1,48,56,
894743,Tucked Away SoCo Treehouse - 78704,3539325,Garret,,78704,30.23419,-97.75288,Entire home/apt,50,30,51,2021-10-12,0.45,2,206,2,
895352,East Austin House SXSW,3701946,Kristin,,78702,30.28209,-97.70628,Entire home/apt,600,3,6,2018-03-14,0.05,1,0,0,
281182,Great House in East Austin 2 miles to DT,1465788,Michelle,,78702,30.28032,-97.70708,Entire home/apt,350,3,48,2022-05-01,0.39,1,156,10,
900420,SXSW House Rental- East Central,4808690,Leigh,,78723,30.2917,-97.70521,Entire home/apt,775,5,0,,,1,0,0,
634224,5 Bedroom Home w/ a Putting Green & Pool Austin TX,3158297,Tanner,,78731,30.36089,-97.76115,Entire home/apt,3000,2,9,2019-03-15,0.09,1,359,0,
282342,3bedroom 2.5bath Kitchen Garage for 30days or more,1471597,Teresa,,78758,30.36774,-97.7078,Entire home/apt,86,30,29,2022-04-08,0.23,1,0,5,
904354,Rare Wild West-style compound nr DT,1772568,David,,78702,30.25878,-97.7233,Entire home/apt,879,2,231,2022-05-15,2.06,1,309,31,
294708,3bd+Loft...SOCO Area Convenience,1523587,Dallas,,78741,30.22484,-97.74223,Entire home/apt,201,3,286,2022-05-08,2.29,22,306,24,
910250,"""5 minutes from everything Austin..."" -Super comfy",4882441,Valentina,,78704,30.26227,-97.76355,Entire home/apt,157,2,63,2022-06-05,0.56,3,168,24,
636996,15-20 min walk ACL/Zilker; Quiet Getaway;CloseDntn,552705,"Amanda (Marz, Nickname)",,78703,30.28264,-97.77104,Entire home/apt,101,3,23,2022-05-22,0.65,1,82,14,
637480,NA Bright Cozy Gem,3179679,Jaz,,78703,30.27808,-97.75098,Entire home/apt,190,3,11,2019-10-14,0.17,1,0,0,
642674,"Thistle Hill Studio, DrippingSprings",2033896,Leslie,,78737,30.22072,-98.00722,Entire home/apt,125,29,52,2022-05-31,0.50,1,352,2,
295275,Stylish 3/2/2 with large backyard,1282837,Joseph,,78745,30.19037,-97.79003,Entire home/apt,191,30,63,2022-05-05,0.50,2,166,5,
300574,Historic SOUTHAustin Retro Groovy LOFT 78704 proud,167892,Veronica,,78704,30.25525,-97.75756,Entire home/apt,138,2,408,2022-06-05,3.25,1,141,52,
644051,"Central Austin, close to everything. Monthly rates",3222157,Tracey,,78704,30.25084,-97.73897,Entire home/apt,618,2,36,2022-04-24,0.31,1,248,10,
649833,SXSW Downtown Austin 94 Walk Score,3262147,Perry,,78701,30.27508,-97.75095,Entire home/apt,899,3,1,2013-03-13,0.01,1,359,0,
915150,Eastside Zenpalace,4912454,Ishrat,,78702,30.26582,-97.71609,Entire home/apt,300,2,11,2019-09-09,0.10,2,70,0,
916900,2br E Austin home in heart of SXSW!,1752578,Kerstin,,78702,30.25526,-97.73167,Entire home/apt,425,3,2,2013-03-18,0.02,1,0,0,
917823,Beautiful mid-century modern home in Wooten park,4918228,Kevin,,78757,30.3614,-97.71967,Entire home/apt,98,2,141,2022-06-05,3.38,1,24,38,
917932,The Railyard Oasis Located Downtown,4929310,Ryan,,78701,30.26584,-97.73999,Entire home/apt,356,1,263,2022-05-08,2.32,28,273,28,
304808,Spanish Hacienda mile from downtown,1566930,Chris,,78702,30.2733,-97.7269,Private room,67,2,326,2022-05-24,2.58,1,264,59,
917990,Bouldin Cottage walk to Downtown,531267,Shelley,,78704,30.25455,-97.75679,Entire home/apt,120,30,4,2015-11-02,0.04,3,77,0,
660425,The Casita on Hether St,3333277,Gisela,,78704,30.25278,-97.77303,Entire home/apt,143,2,155,2022-05-21,1.32,2,107,16,
662226,Brentwood Bungalow-Central-2 BDRMS,543367,Mary,,78757,30.33529,-97.72924,Entire home/apt,160,30,22,2022-04-30,0.19,2,336,2,
304866,Big cute clean Casita in SxSAustin!,1568741,Jim O',,78745,30.20943,-97.77117,Entire home/apt,89,3,167,2022-06-05,1.32,16,344,40,
662245,2B/2B Condo in Downtown Austin,3343870,Brandon,,78703,30.26869,-97.75165,Entire home/apt,493,5,2,2014-03-13,0.02,1,0,0,
664013,Rustic Hill Country Cottage-Multiple Nights,265070,Lata,,78733,30.34998,-97.85608,Private room,82,2,182,2022-06-05,1.59,2,152,9,
918204,Heart of Austin /Mins from SOCO/ZILKER/Downtown,4094761,Laura,,78704,30.23656,-97.77935,Entire home/apt,178,2,335,2022-05-29,3.33,2,327,59,
305392,SXSW * Eastside * Walk everywhere!,117233,Paige,,78702,30.25688,-97.73244,Entire home/apt,628,3,13,2022-03-17,0.12,1,5,4,
918617,"New Resort Style Pool, Gym, Wifi !",4933902,Lauren & Andrew,,78753,30.39562,-97.66868,Private room,164,1,0,,,1,0,0,
925943,SXSW Housing!,4981882,Jim,,78753,30.37784,-97.68606,Entire home/apt,400,1,0,,,1,0,0,
925980,Luxury Hill Country Condo Awaits...,3175045,Ryan,,78749,30.22547,-97.86482,Private room,5021,3,2,2016-08-30,0.02,1,0,0,
666423,Zilker Neighborhood Bungalow SXSW,2350380,Nessa,,78704,30.24831,-97.77864,Entire home/apt,650,1,14,2019-09-29,0.14,2,359,0,
668239,Cheerful Bungalow Close to Downtown Available SXSW,3382193,Ayann & Sebastian,,78704,30.24389,-97.76607,Entire home/apt,467,3,116,2022-03-27,1.03,1,0,2,
668301,A Place To Stay In Austin,2885190,John & Carol,,78704,30.24706,-97.75664,Entire home/apt,248,3,165,2022-05-30,1.40,1,92,9,
314152,2 bdrm Condo at  360 Bridge,1614097,Denise,,78730,30.35672,-97.79621,Entire home/apt,350,4,0,,,1,0,0,
669469,Historical Loft with Capitol View!,3389824,Raquel + Jacob,,78701,30.27089,-97.74113,Entire home/apt,170,1,350,2020-05-24,2.95,2,0,0,
676107,Private Upstairs Oasis!,3434065,Leia & Keri,,78748,30.15374,-97.80159,Private room,66,1,253,2020-03-13,2.41,4,0,0,
676959,Cozy/ Private Rm in S. Austin!,3434065,Leia & Keri,,78748,30.15391,-97.80261,Private room,62,1,417,2020-02-16,3.87,4,0,0,
315239,Very convenient for SxSW,1617870,John,,78745,30.21467,-97.77901,Entire home/apt,600,3,2,2014-03-17,0.02,1,362,0,
685361,5 Star Gorgeous and Spacious Downtown Austin 4BR,3495665,Laura,,78703,30.2803,-97.75612,Entire home/apt,936,2,34,2022-06-05,0.30,1,282,8,
685451,CampEZ-1 in SxS Austin TX,1568741,Jim O',,78745,30.21038,-97.76873,Entire home/apt,18,2,35,2022-04-29,0.31,16,349,14,
686463,SXSW + MidCentury home with pool + Ebike,2157243,Sean,,78704,30.25505,-97.77267,Entire home/apt,1000,2,12,2018-03-19,0.10,7,365,0,
687675,Comfy 3/2 Home on UT shuttle,3509782,Meaghan,,78731,30.3513,-97.76011,Entire home/apt,275,2,67,2020-02-28,0.60,1,0,0,
692220,My Treehouse Home in South Austin,3539325,Garret,,78704,30.23537,-97.75171,Entire home/apt,60,30,63,2022-01-15,0.54,2,60,1,
316630,"Hip, convenient home in 78704!",1626165,Gretchen,,78704,30.25472,-97.75562,Entire home/apt,400,3,9,2015-03-24,0.07,1,0,0,
929579,SXSW CLOSE TO DOWNTOWN!!!,5004628,Lauren,,78703,30.27617,-97.76189,Entire home/apt,800,5,0,,,1,0,0,
319759,█ Swanky Townhome+Rooftop | Downtown | 6th Street!,814883,Kristen,,78702,30.26585,-97.73328,Entire home/apt,650,1,265,2022-05-22,2.12,12,271,18,
929758,"Luxury Condo, City Skyline, SXSW",3758683,Ken,,78702,30.25354,-97.73406,Entire home/apt,250,4,21,2019-10-14,0.19,1,0,0,
693890,"Beautiful duplex, perfect for SXSW!",3547591,Alana,,78704,30.24313,-97.74225,Entire home/apt,545,2,0,,,1,0,0,
319887,Quaint East Austin 2BR SXSW 2016,1640158,Jeremy,,78702,30.25328,-97.72968,Entire home/apt,694,4,2,2015-03-18,0.02,1,0,0,
931667,Quiet and Convenient for SXSW,3084105,Terry,,78704,30.24605,-97.74351,Entire home/apt,300,2,6,2015-03-22,0.05,1,0,0,
319894,The Perfect Austin Modern Home,1640172,Gary,,78724,30.28354,-97.64966,Entire home/apt,189,2,161,2022-05-30,1.29,2,128,42,
698373,Entire Home in South Austin,3579720,Ryan,,78704,30.25689,-97.74658,Private room,250,3,0,,,2,0,0,
699018,"Urban Oasis! Near Downtown, Great for Work at Home",3584580,Katherine,,78731,30.31268,-97.75381,Entire home/apt,185,30,56,2022-05-22,0.48,3,110,11,
321069,3/2 Central Austin Mid-Century Modern,1644741,Liz,,78704,30.25398,-97.77856,Entire home/apt,732,2,1,2018-06-23,0.02,1,173,0,
959270,Gorgeous Guest House in Zilker,5220633,Esteban,,78704,30.25575,-97.76767,Entire home/apt,134,2,209,2022-05-25,1.86,2,54,54,
932231,Central Austin Luxury Guest House,1335409,Eric,,78703,30.27887,-97.75649,Entire home/apt,279,14,59,2022-05-02,0.52,1,312,6,
321675,3/2 House w/ Pool in Barton Hills,1142525,James,,78704,30.25104,-97.78973,Entire home/apt,500,1,13,2015-10-04,0.12,1,0,0,
322834,Spacious 3/2 East Austin Home,3797734,Leslie And Dylan,,78702,30.26849,-97.71874,Entire home/apt,240,4,47,2018-03-25,0.38,1,0,0,
933868,Full house near South Congress!,1977547,Katherine,,78704,30.24285,-97.7388,Entire home/apt,300,30,7,2021-10-26,0.06,1,311,1,
959630,"Modern, Spacious Zilker apartment",5215945,John And Melissa,,78704,30.25473,-97.76774,Entire home/apt,150,5,165,2022-04-23,1.48,1,123,6,
323733,4th St Loft in Downtown Austin!,1654178,Erik,,78701,30.26843,-97.74548,Entire home/apt,178,1,362,2019-10-25,2.91,1,0,0,
960315,Beautiful 5 room hardwood home!,4717260,Tony,,78752,30.32398,-97.7161,Entire home/apt,392,2,194,2022-05-22,1.74,1,253,29,
960376,Sunny Room in Central East Austin,4845892,Willard,,78702,30.27298,-97.71074,Private room,49,2,9,2016-10-09,0.12,1,0,0,
961883,Historical Loft with Capitol View!!,3389824,Raquel + Jacob,,78701,30.26977,-97.74297,Entire home/apt,160,1,414,2021-11-28,3.75,2,3,15,
934074,Chic Hyde Park Casita,5037631,Mark & Monica,,78751,30.3019,-97.72821,Entire home/apt,120,2,107,2020-03-11,0.95,1,42,0,
934471,Big bright room in Old West Austin/Clarksville,5041228,Andrea,,78701,30.27438,-97.74925,Private room,148,2,3,2017-03-13,0.03,1,0,0,
324480,Charming Central Austin Apartment,1660476,Mark,,78705,30.29905,-97.73881,Entire home/apt,89,30,0,,,2,175,0,
935855,Relaxing Modern Farmhouse in Bouldin,5047533,Amanda,,78704,30.24889,-97.76185,Entire home/apt,375,2,4,2022-05-23,0.04,1,11,2,
325889,"Dream Location, Jacuzzi, Fun, Arty 5-Bedroom House",1666874,Brian,,78704,30.24583,-97.75472,Entire home/apt,728,3,67,2022-05-16,0.54,1,328,28,
936349,"Near Apple, Dell, ebay w/breakfast",2121044,J,,78729,30.45601,-97.7552,Private room,120,2,41,2017-09-04,0.36,1,342,0,
967451,Clean Barton Springs Condo Rental,5278146,Melanie,,78704,30.26269,-97.77509,Entire home/apt,100,2,3,2022-04-22,0.03,1,315,1,
968817,CampEZ-8 in SxSAustin TX,1568741,Jim O',,78745,30.20901,-97.76891,Entire home/apt,18,3,23,2022-05-31,0.20,16,365,7,
329172,"Hillside designer home,10 min.dwntn",1680871,Janet,,78746,30.30085,-97.80794,Entire home/apt,495,3,6,2016-06-05,0.05,1,324,0,
968844,HOT E Downtown House -Walk 2 Rainey&Lady Bird Lake,5289039,Christina,,78702,30.254005,-97.726784,Entire home/apt,250,2,69,2022-05-22,0.69,1,136,51,
968883,The Forest Retreat,169512,Charlotte,,78704,30.24467,-97.73792,Entire home/apt,178,3,33,2022-05-19,0.35,3,94,1,
937157,"East Travis Heights 3/2.5 with King, W/D, Garage",5059228,Haley And Raul,,78741,30.24509,-97.73328,Entire home/apt,191,30,96,2022-06-06,0.85,3,357,6,
329306,"Urban Homestead, 5 minutes to downtown",880571,Angel,,78702,30.27232,-97.72579,Private room,68,2,546,2022-05-22,4.39,5,56,47,
331549,One Room with Private Bathroom,1690383,Sandra,,78725,30.23911,-97.58625,Private room,100,2,0,,,1,0,0,
939240,"Modern Studio Cottage, Monthly Rental",336136,Michael,,78751,30.32034,-97.72185,Entire home/apt,165,90,54,2020-03-28,0.48,1,364,0,
333442,RARE SECLUDED 1940s ESTATE  Safe Cleaning Protocol,1698318,Virginia,,78703,30.31267,-97.76641,Entire home/apt,352,3,154,2022-05-09,1.32,1,291,19,
974793,Ultimate Distancing in a Treehouse - Huge Yard!,997756,Christina,,78704,30.25659,-97.75431,Entire home/apt,99,30,4,2021-12-31,0.26,1,236,3,
333815,Solar Sanctuary - Austin Room,372962,Kim,,78704,30.25381,-97.75262,Private room,102,2,154,2022-05-15,1.24,1,48,9,
975093,Entire Guest Suite in SoCo w/ private entry,266202,Arif,,78704,30.24414,-97.74839,Entire home/apt,96,4,87,2022-03-17,0.82,1,164,15,
977492,Private Studio in Modern Crash Pad,4725234,Roman,,78702,30.25344,-97.72421,Entire home/apt,117,2,532,2022-05-27,4.73,2,63,77,
942734,Clarksville Guest House - Downtown,3536176,David,,78703,30.27889,-97.76001,Entire home/apt,1000,1,7,2019-03-14,0.06,1,365,0,
334616,Great SXSW East Central Apartment,608539,D,,78741,30.24481,-97.72379,Entire home/apt,250,1,2,2013-03-17,0.02,1,0,0,
942843,Enjoy SXSW and ACL in quiet comfort,5099514,Puru,,78753,30.38216,-97.67033,Entire home/apt,225,3,1,2013-07-31,0.01,1,354,0,
335945,"Wonderful and comfy townhome, very central and fun",1555683,Patrick,,78741,30.24026,-97.73338,Entire home/apt,190,2,32,2018-04-23,0.26,1,0,0,
942883,Sanitized UT Downtown  Condo Parking w/VIEWS,1343838,Guadalupe,,78705,30.29738,-97.73494,Entire home/apt,99,30,191,2022-04-20,1.80,1,96,8,
977906,Hyde Park Treehouse Apartment,5350399,Chris,,78705,30.2989,-97.73169,Private room,115,3,4,2021-10-25,0.10,2,346,2,
978089,Private Bedroom for SXSW,5352009,Daniel,,78722,30.28573,-97.72013,Private room,200,1,1,2013-03-12,0.01,1,0,0,
337125,"1800 Sq ft, 3-2 home in NW Austin",261883,Carolyn,,78759,30.42035,-97.76685,Private room,80,32,33,2015-10-06,0.26,1,83,0,
978566,Furnished Modern Home Soco SXSW,5356163,Benjamin,,78704,30.23074,-97.76497,Private room,260,5,3,2014-10-14,0.03,2,337,0,
340045,Greenbelt Professional Loft,1725752,Shanti,,78746,30.25937,-97.79249,Entire home/apt,400,1,1,2021-12-30,0.19,1,0,1,
340630,2 Bedroom duplex for monthly rental,531267,Shelley,,78757,30.33061,-97.72531,Entire home/apt,50,30,21,2022-03-12,0.17,3,27,3,
1720604,Home Close to Downtown ATX with a Pool!,9035884,Elissa,,78746,30.2684,-97.80208,Entire home/apt,528,2,41,2022-03-13,0.41,1,20,3,
980785,SXSW Hi-Rise Apartment!!!!,4255546,Matt,,78705,30.28408,-97.74417,Private room,350,1,0,,,1,0,0,
985426,East Austin Private Bedroom with Shared Bathroom,1726785,Sid,,78702,30.27498,-97.704,Private room,77,30,25,2021-10-06,0.22,4,353,1,
943528,"Downtwn: Convention Ctr, SXSW, Free Parking",5104710,Mark,,78701,30.26528,-97.74062,Entire home/apt,200,1,425,2019-09-29,3.78,1,71,0,
1725159,Cool Art Meets South Austin,9093395,Cody,,78704,30.24124,-97.77896,Entire home/apt,110,90,0,,,2,363,0,
944957,Central Austin 3-story Mansion - Treehouse feel,175317,Carl,,78746,30.28004,-97.79968,Entire home/apt,520,2,8,2017-04-23,0.08,2,170,0,
946813,Upper East Side SXSW Retreat,5130794,Rob,,78723,30.31371,-97.69227,Entire home/apt,399,5,0,,,1,0,0,
996332,Carbon Neutral Oasis in Austin,5473957,Susanna,,78704,30.25084,-97.75562,Private room,96,2,200,2020-03-09,1.99,1,152,0,
999823,Fantastic Apartment - Right in the Heart of SoCo,6386445,Nan,,78704,30.24689,-97.75171,Entire home/apt,124,3,313,2022-06-06,3.21,3,107,29,
1725964,Charming 3 Bedroom House Downtown,4435121,Forrest,,78702,30.25275,-97.72538,Entire home/apt,291,7,35,2016-02-16,0.36,1,0,0,
1001303,Mid-Century Modern Revivalist Cottage,5467931,Jennifer,,78757,30.33664,-97.72655,Entire home/apt,280,2,76,2022-05-30,1.03,1,0,8,
1727257,Eastside Zenpalace Guest Suite,4912454,Ishrat,,78702,30.26545,-97.71687,Private room,96,2,61,2022-04-10,0.58,2,325,7,
1728927,2bd/2bth Fncd Bckyrd 2day+ONLY,8142606,Martha Elena,,78702,30.26674,-97.71776,Entire home/apt,279,2,22,2022-05-25,0.21,1,357,4,
1731755,"Sunny, quiet eco-friendly bungalow",9123693,Joy,,78745,30.22092,-97.78239,Private room,106,3,10,2015-10-30,0.11,2,0,0,
1001673,The Blue Room North Lamar,5509090,Ben,,78758,30.35706,-97.70871,Private room,79,2,26,2022-03-18,0.26,1,69,3,
